Name	Description	GTEX-1192X-0011-R9b-SM-DO934	GTEX-11DZ1-0011-R9a-SM-DO933	GTEX-11EMC-0011-R9b-SM-DO921	GTEX-11GSP-0011-R9b-SM-5NQ77	GTEX-11ONC-0011-R9b-SM-5NQ8J	GTEX-11UD2-0011-R9b-SM-DO926	GTEX-11WQK-0011-R9b-SM-5BC6N	GTEX-11ZTS-0011-R9b-SM-DO93Q	GTEX-11ZUS-0011-R9b-SM-5BC76	GTEX-11ZVC-0011-R9a-SM-57WC5	GTEX-12126-0011-R9b-SM-5BC6P	GTEX-12WSC-0011-R9a-SM-5GU4U	GTEX-12WSD-0011-R9a-SM-5GU6W	GTEX-12WSH-0011-R9b-SM-5LZUG	GTEX-131XW-0011-R9a-SM-5N9EO	GTEX-131YS-0011-R9b-SM-5EQLY	GTEX-139T4-0011-R9b-SM-5HL6S	GTEX-139UW-0011-R9b-SM-5LZYT	GTEX-13CIG-0011-R9a-SM-5K7VU	GTEX-13CZV-0011-R9a-SM-5LZXT	GTEX-13FLV-0011-R9b-SM-5L3DA	GTEX-13FTY-0011-R9b-SM-5KM2U	GTEX-13FXS-0011-R9a-SM-5K7UI	GTEX-13JUV-0011-R9a-SM-5LZX3	GTEX-13N1W-0011-R9b-SM-5MR4R	GTEX-13N2G-0011-R9b-SM-5MR4E	GTEX-13NYB-0011-R9b-SM-5MR5P	GTEX-13NYS-0011-R9b-SM-5MR44	GTEX-13NZA-0011-R9b-SM-5MR5I	GTEX-13O1R-0011-R9b-SM-5KM33	GTEX-13OVJ-0011-R9b-SM-5L3GD	GTEX-13OVL-0011-R9a-SM-5P9GX	GTEX-13OW5-0011-R9b-SM-5O9CL	GTEX-13PL6-0011-R9b-SM-5O9CH	GTEX-13PLJ-0011-R9b-SM-5O9DV	GTEX-13PVQ-0011-R9b-SM-5LU3B	GTEX-13QJC-0011-R9b-SM-5PNX3	GTEX-13RTJ-0011-R9a-SM-5Q5AY	GTEX-13S7M-0011-R9a-SM-5O9DW	GTEX-13SLW-0011-R9a-SM-5O9BT	GTEX-13SLX-0011-R9b-SM-5SI6X	GTEX-13VXU-0011-R9b-SM-5SI73	GTEX-13X6I-0011-R9b-SM-5PNZJ	GTEX-145LU-0011-R9b-SM-5SI66	GTEX-147GR-0011-R9a-SM-5S2UY	GTEX-148VJ-0011-R9b-SM-5SI77	GTEX-14ABY-0011-R9a-SM-5PNZK	GTEX-14BIL-0011-R9a-SM-5SI7A	GTEX-14BIM-0011-R9a-SM-6LLJL	GTEX-14BIN-0011-R9a-SM-5SI76	GTEX-14BMV-0011-R9b-SM-5ZZUA	GTEX-14E6C-0011-R9a-SM-6EU33	GTEX-14E7W-0011-R9a-SM-62LE6	GTEX-14JIY-0011-R9a-SM-6EU34	GTEX-14PJM-0011-R9b-SM-6EU35	GTEX-14PJO-0011-R9b-SM-62LE9	GTEX-14PN4-0011-R9a-SM-6LLH9	GTEX-15CHQ-0011-R9a-SM-6LLHX	GTEX-15DCD-0011-R9b-SM-7KUED	GTEX-15DDE-0011-R9b-SM-6M46U	GTEX-15DYW-0011-R9b-SM-6PALB	GTEX-15EO6-0011-R9a-SM-6PALG	GTEX-15ER7-0011-R9b-SM-6PALF	GTEX-15G19-0011-R9b-SM-7KUEE	GTEX-16NPV-0011-R9b-SM-79ONF	GTEX-16XZZ-0011-R9b-SM-7DHKX	GTEX-16Z82-0011-R9a-SM-7DUFA	GTEX-17EVQ-0011-R9b-SM-79OJY	GTEX-18464-0011-R9a-SM-731BK	GTEX-1A32A-0011-R9b-SM-7MGXD	GTEX-1A8G7-0011-R9b-SM-7IGQH	GTEX-1B8L1-0011-R9b-SM-9WG5U	GTEX-1B933-0011-R9a-SM-79OOR	GTEX-1BAJH-0011-R9b-SM-7EPIQ	GTEX-1C6VQ-0011-R9a-SM-7SB85	GTEX-1C6VS-0011-R9b-SM-9WG5W	GTEX-1CAMQ-0011-R9a-SM-9WG5Z	GTEX-1CAV2-0011-R9b-SM-9WG5M	GTEX-1CB4H-0011-R9a-SM-CKZNL	GTEX-1EH9U-0011-R9b-SM-9WG5T	GTEX-1EKGG-0011-R9a-SM-CMKFV	GTEX-1EU9M-0011-R9a-SM-9WG61	GTEX-1EWIQ-0011-R9a-SM-ARL8L	GTEX-1F52S-0011-R9a-SM-9WG62	GTEX-1F6I4-0011-R9a-SM-CMKFU	GTEX-1F88F-0011-R9b-SM-9WG7L	GTEX-1GF9V-0011-R9a-SM-CL53K	GTEX-1GF9W-0011-R9b-SM-9WG7J	GTEX-1GN1U-0011-R9b-SM-CMKFW	GTEX-1GN2E-0011-R9b-SM-9WG7F	GTEX-1GN73-0011-R9a-SM-CKZO5	GTEX-1GTWX-0011-R9a-SM-ADEH4	GTEX-1GZ2Q-0011-R9a-SM-9WG7A	GTEX-1GZ4I-0011-R9b-SM-B2LY8	GTEX-1GZHY-0011-R9a-SM-9WG5R	GTEX-1H1DF-0011-R9b-SM-CM2RN	GTEX-1H1DG-0011-R9b-SM-ACKVB	GTEX-1H1ZS-0011-R9a-SM-CM2SO	GTEX-1H23P-0011-R9a-SM-CM2T1	GTEX-1H2FU-0011-R9b-SM-CE6S4	GTEX-1H3NZ-0011-R9a-SM-ADEH7	GTEX-1H3O1-0011-R9b-SM-CM2SQ	GTEX-1HBPH-0011-R9a-SM-CMKH3	GTEX-1HBPI-0011-R9b-SM-ARL76	GTEX-1HBPM-0011-R9b-SM-ARL7C	GTEX-1HFI6-0011-R9b-SM-CMKH4	GTEX-1HGF4-0011-R9a-SM-ADEH9	GTEX-1HR98-0011-R9b-SM-ARL79	GTEX-1HSMO-0011-R9b-SM-CM2T2	GTEX-1I19N-0011-R9a-SM-CMKHN	GTEX-1I1CD-0011-R9a-SM-CMKHB	GTEX-1I1GS-0011-R9b-SM-CMKHF	GTEX-1I1GV-0011-R9b-SM-ARZLE	GTEX-1I1HK-0011-R9a-SM-CMKHK	GTEX-1ICLZ-0011-R9a-SM-ARL7E	GTEX-1IDJH-0011-R9a-SM-ADEIN	GTEX-1IGQW-0011-R9b-SM-D4P25	GTEX-1IKJJ-0011-R9a-SM-ARZLI	GTEX-1IY9M-0011-R9b-SM-D3L8J	GTEX-1J1OQ-0011-R9b-SM-ARZMK	GTEX-1J8EW-0011-R9b-SM-D4P2F	GTEX-1J8JJ-0011-R9a-SM-ACKVF	GTEX-1JJ6O-0011-R9a-SM-EYYXP	GTEX-1JMLX-0011-R9a-SM-EYYXM	GTEX-1JN1M-0011-R9a-SM-EZ6MR	GTEX-1KANB-0011-R9b-SM-EZ6MO	GTEX-1LB8K-0011-R9a-SM-EZ6MP	GTEX-1LSNL-0011-R9b-SM-EYYWK	GTEX-1LVA9-0011-R9a-SM-EYYWF	GTEX-1LVAO-0011-R9a-SM-EZ6MY	GTEX-1MJK2-0011-R9b-SM-EZ6MZ	GTEX-1OJC4-0011-R9a-SM-EZ6N1	GTEX-1R46S-0011-R9a-SM-EZ6N7	GTEX-1RQEC-0011-R9a-SM-EZ6N3	GTEX-NL4W-0011-R9a-SM-2I3G1	GTEX-NPJ7-0011-R9a-SM-2TC5R	GTEX-NPJ8-0011-R9a-SM-2YUN5	GTEX-OHPN-0011-R9A-SM-5TDEJ	GTEX-OXRO-0011-R9A-SM-3NB1X	GTEX-PWO3-0011-R9A-SM-EVR2V	GTEX-Q2AG-0011-R9A-SM-2HMJ6	GTEX-QDT8-0011-R9A-SM-CYPRD	GTEX-QVJO-0011-R9A-SM-2S1QH	GTEX-QVUS-0011-R9A-SM-3GIJA	GTEX-R55E-0011-R9A-SM-2TC6C	GTEX-RNOR-0011-R9A-SM-2TF52	GTEX-RU72-0011-R9A-SM-2TF67	GTEX-T5JC-0011-R9A-SM-32PLV	GTEX-T6MN-0011-R9A-SM-32QOZ	GTEX-TSE9-0011-R9A-SM-3DB7Q	GTEX-WL46-0011-R9A-SM-3MJFP	GTEX-XLM4-0011-R9A-SM-4AT45	GTEX-XMD1-0011-R9A-SM-4AT49	GTEX-YFC4-0011-R9a-SM-4SOK4	GTEX-YJ89-0011-R9a-SM-4SOK7	GTEX-ZAB4-0011-R9a-SM-4SOKG	GTEX-ZE9C-0011-R9a-SM-4WWCY	GTEX-ZF28-0011-R9a-SM-4WWDY	GTEX-ZVZQ-0011-R9a-SM-51MRH
ENSG00000257941.1	RP11-290L1.4	0.2308	1.25	1.314	0.4404	1.199	1.304	0.0	0.28800000000000003	0.4748	0.4524	1.101	0.7017	0.7581	0.1742	1.087	0.1502	0.3403	3.083	0.03745	0.3239	0.2565	0.1765	1.171	1.082	1.5859999999999999	2.181	0.5657	0.142	0.6043	0.04452	1.21	2.385	1.3519999999999999	0.2149	1.501	0.281	0.8182	2.406	0.6517	0.8465	0.8911	0.8354	0.24600000000000002	1.632	1.949	1.3	1.5930000000000002	2.9130000000000003	0.7215	1.995	2.432	1.442	0.3117	0.9201	2.3609999999999998	3.918	1.2309999999999999	4.308	1.923	0.237	2.148	1.2009999999999998	1.557	1.016	1.3769999999999998	1.912	1.719	2.117	2.113	1.083	0.5123	0.7547	1.699	0.6518	0.9392	0.8712	0.1949	0.05786	0.0	0.8651	0.0	0.2483	0.871	0.3715	1.883	1.911	0.9859	0.1548	2.544	0.2339	2.855	3.8	1.285	0.8042	1.556	1.261	0.08206000000000001	1.114	0.9926	0.6304	0.3811	1.159	1.696	1.59	0.7092	0.7565	0.07737000000000001	0.07304	0.496	1.459	0.8196	0.2185	0.183	0.7849	0.7245	1.984	0.0	1.3869999999999998	0.975	0.6308	0.2772	0.544	0.2024	1.483	1.028	0.4189	0.09852999999999999	0.8861	0.06266000000000001	0.2104	0.9673	0.5124	1.571	1.062	0.3062	1.702	0.6818	1.579	0.6754	0.2721	0.06511	1.287	0.6473	3.08	1.53	6.03	0.0	3.179	1.335	0.21600000000000003	2.085	0.1288	1.163	1.5	0.6902	2.0140000000000002	0.4502	0.2086	0.06104
ENSG00000133636.10	NTS	3.3	4.374	0.09636	32.43	3.0180000000000002	0.0	4.12	42.08	9.78	0.9381	6.89	61.62	13.0	0.2298	0.151	0.8591	0.07485	0.0	0.3789	0.1425	16.7	2.9760000000000004	0.4847	8.838	0.0	0.13699999999999998	4.255	4.7780000000000005	1.004	0.1958	144.8	0.9178	0.2287	0.9768	0.0	0.2472	6.687	0.1764	0.1147	22.95	2.3819999999999997	1.617	14.68	0.6821	0.08166	0.0	0.4003	0.0	17.01	0.7868	12.74	0.1691	0.5826	44.4	0.5815	0.1379	0.9021	10.65	0.7832	33.29	0.1989	11.31	0.04891	0.1117	0.2423	0.0	0.0756	0.0	0.1858	0.07328	0.1288	6.954	1.275	0.04779	0.1652	0.03832	0.3429	0.0	0.1076	0.07611	0.4504	33.07	0.6896	0.3268	3.8480000000000003	0.06465	0.5204	0.03404	0.0	0.0	47.3	0.1029	3.022	6.8389999999999995	3.3510000000000004	0.05285	0.4332	11.11	0.039689999999999996	0.1008	3.64	15.15	2.239	0.1646	0.0	5.324	0.06806	1.349	1.2	0.1605	2.1630000000000003	0.6409	0.05365	0.6658	2.301	3.1210000000000004	0.9649	1.2919999999999998	0.4289	0.8786	6.502000000000001	0.7178	0.5935	0.1374	10.73	0.2303	1.018	2.417	74.72	0.6014	1.525	1.214	0.1105	1.051	18.76	0.0	30.08	0.4632	0.1857	1.915	0.2291	0.3538	45.24	0.0	4.711	12.25	0.2663	1.883	1.131	4.94	0.4905	0.7083	0.1023	17.64	0.1687	2.7289999999999996	0.1485	0.3899	10.28
ENSG00000133639.4	BTG1	31.63	60.54	27.06	30.96	21.8	52.22	18.72	22.66	29.99	13.13	39.43	18.81	42.97	38.45	40.29	49.26	38.6	38.47	20.42	34.53	16.86	17.21	38.72	30.08	36.02	47.72	16.62	45.83	39.66	10.07	30.34	20.19	129.3	14.89	48.06	31.74	25.83	38.95	25.45	26.0	47.3	40.29	24.89	46.0	33.54	17.88	38.6	49.05	34.77	21.05	33.83	21.41	45.03	51.96	35.65	60.47	29.76	212.8	79.16	31.26	61.29	41.11	43.57	23.68	31.59	68.11	54.73	46.91	60.13	26.42	39.57	22.71	28.22	47.58	28.77	19.64	17.19	18.14	14.3	24.1	27.62	21.81	27.02	42.12	24.08	38.55	57.5	7.642	54.72	16.9	22.39	19.8	19.61	26.42	26.31	19.69	10.97	35.0	21.92	50.29	15.63	28.82	41.67	24.68	28.65	17.39	5.425	16.66	27.6	69.05	14.99	33.78	10.56	45.85	22.59	37.57	15.28	30.86	51.29	41.24	18.9	43.32	54.13	26.86	40.18	22.83	31.12	38.86	27.5	73.16	68.57	13.26	86.46	33.24	20.47	28.71	42.34	39.99	22.23	50.09	8.779	34.82	39.95	37.01	29.87	65.38	13.04	147.5	33.54	30.77	28.31	14.99	75.89	42.59	42.62	56.74	59.53	30.65	32.67
ENSG00000185950.8	IRS2	17.66	22.96	11.98	11.68	11.05	30.9	13.64	10.97	13.73	5.7989999999999995	18.28	7.391	13.03	19.59	15.17	12.5	19.4	30.12	7.111000000000001	13.33	9.226	7.3020000000000005	18.55	17.22	25.88	27.46	6.729	47.11	14.5	3.94	10.83	12.72	36.23	5.336	16.77	12.09	15.04	29.72	10.03	13.29	16.38	16.57	7.827000000000001	18.46	17.3	15.47	22.05	32.76	23.0	13.0	17.9	11.47	15.97	16.73	18.97	26.09	13.1	21.05	15.51	11.46	23.05	26.51	29.6	20.27	7.388999999999999	44.69	23.61	24.02	21.28	14.54	19.84	11.4	16.55	11.6	18.16	4.669	9.158	12.36	7.678	18.77	14.62	10.22	14.15	15.53	18.95	11.59	21.97	1.9340000000000002	26.54	4.572	19.12	21.93	12.36	14.33	17.88	5.966	5.452000000000001	27.7	10.44	31.04	7.7379999999999995	11.68	22.57	13.07	16.68	11.19	3.174	4.351	9.144	22.34	10.42	17.11	4.126	12.0	11.38	19.71	4.602	21.48	22.46	27.01	8.811	16.8	30.11	16.07	19.48	12.08	10.55	14.87	9.186	15.66	16.96	5.371	25.07	15.6	7.151	12.6	14.16	13.79	10.03	10.98	4.542	16.7	15.38	13.64	16.67	27.99	7.327000000000001	26.96	11.9	13.73	11.33	7.9639999999999995	38.71	14.28	11.83	16.62	13.66	15.93	10.53
ENSG00000015133.18	CCDC88C	2.456	2.29	2.097	2.266	2.013	5.146	1.126	2.103	3.278	1.666	5.305	7.21	2.971	3.137	3.929	2.09	1.825	8.926	0.9974	1.972	4.572	2.471	5.435	3.764	5.849	5.141	2.154	1.6769999999999998	2.7969999999999997	0.6865	1.911	2.951	2.338	1.1520000000000001	4.623	2.6889999999999996	3.418	4.261	2.5660000000000003	1.77	3.83	4.1160000000000005	1.7730000000000001	5.601	5.155	2.114	7.398	5.856	3.3169999999999997	3.1430000000000002	5.6739999999999995	1.476	3.352	4.047	6.211	4.855	1.972	5.027	3.238	1.5190000000000001	5.558	2.988	5.0680000000000005	3.353	1.015	4.801	8.718	6.01	3.57	2.484	2.145	3.696	3.713	2.8310000000000004	2.918	0.7981	1.713	2.687	0.8488	2.412	1.926	4.158	4.208	2.299	5.59	4.449	5.388999999999999	0.5526	7.362	0.8037	1.3130000000000002	5.895	2.5540000000000003	2.4530000000000003	5.157	0.9912	0.4833	2.8960000000000004	1.6640000000000001	2.0669999999999997	1.453	3.333	7.311	3.865	2.312	2.2569999999999997	0.3962	1.122	1.101	2.571	2.438	2.176	1.489	2.338	1.534	6.35	1.824	2.215	5.672999999999999	1.9080000000000001	2.279	3.325	1.7469999999999999	3.727	1.367	2.247	1.716	3.2319999999999998	0.8058	0.8379	3.403	1.011	2.595	3.5410000000000004	1.048	1.995	2.012	2.681	1.6019999999999999	1.9669999999999999	1.486	2.256	1.703	1.3940000000000001	4.396	6.683	1.234	4.644	2.186	1.2930000000000001	3.937	1.151	4.638	3.418	4.595	2.352	3.4610000000000003	1.765	2.358
ENSG00000166710.17	B2M	896.2	1539.0	607.8	328.2	345.4	1067.0	556.4	380.5	970.5	353.4	1159.0	454.0	967.6	645.7	910.4	1232.0	840.9	734.8	589.3	468.4	307.3	551.4	765.4	803.6	924.3	1149.0	606.3	747.8	940.5	282.8	661.9	545.8	1494.0	479.6	608.2	394.2	419.6	1248.0	608.6	554.1	833.5	817.3	597.4	811.9	797.6	294.3	1040.0	1061.0	681.3	633.4	703.7	639.4	1219.0	851.5	856.2	866.4	1291.0	1832.0	1535.0	952.8	1122.0	1070.0	1121.0	1264.0	622.1	779.5	676.1	788.6	756.5	858.0	1952.0	668.8	825.9	703.8	518.1	384.3	413.4	330.1	780.6	617.7	727.7	525.7	722.3	728.6	658.6	875.8	1397.0	198.8	1005.0	264.9	580.7	449.4	468.1	593.0	608.8	464.0	411.5	940.4	477.2	931.1	432.3	694.7	766.3	657.5	782.5	557.6	113.2	286.6	578.1	762.9	239.0	551.8	317.4	775.4	711.5	627.4	422.3	520.3	1226.0	1072.0	334.8	674.1	383.0	744.0	1157.0	597.8	315.6	634.1	511.8	517.3	929.1	286.0	956.4	1874.0	586.9	577.9	1033.0	1360.0	689.0	1921.0	173.6	876.5	1001.0	885.4	543.8	1185.0	284.1	1220.0	644.9	296.9	1036.0	478.5	921.4	987.2	958.9	1086.0	1235.0	609.7	921.2
ENSG00000140488.15	CELF6	13.29	18.58	9.533	10.03	7.3660000000000005	4.909	2.114	6.825	6.117999999999999	4.348	8.591000000000001	12.49	17.76	14.38	7.447	6.263999999999999	12.01	9.666	1.65	5.928	7.831	3.0380000000000003	13.48	17.74	7.675	20.4	9.229	11.86	7.822	1.4669999999999999	14.9	8.91	9.193999999999999	4.206	7.702000000000001	3.978	8.68	10.2	5.966	12.83	11.7	9.631	6.44	8.443	14.52	4.625	12.48	14.12	10.53	8.966000000000001	13.43	5.24	4.521	14.05	11.22	9.759	9.299	13.94	13.94	8.172	13.99	16.75	13.75	8.959	3.6710000000000003	27.21	10.46	10.27	17.12	5.82	11.65	7.15	11.75	6.056	10.58	3.838	4.4110000000000005	5.132999999999999	1.306	5.388	6.912999999999999	4.15	6.747000000000001	6.066	12.76	6.196000000000001	9.295	1.399	11.82	1.7830000000000001	23.79	10.64	8.874	14.32	7.987	1.369	2.935	17.14	4.578	22.18	5.756	9.861	9.886000000000001	10.54	10.94	11.48	1.704	3.739	9.258	8.026	7.4639999999999995	10.86	2.6860000000000004	11.33	15.33	9.863	3.556	15.07	10.89	7.09	4.322	5.43	6.507000000000001	10.64	6.903	6.984	4.228	10.44	4.854	8.347000000000001	7.653	3.4	14.68	10.21	6.58	14.84	14.84	6.507999999999999	6.482	12.18	2.71	13.83	22.71	13.46	22.19	29.48	2.8810000000000002	11.98	4.709	6.4079999999999995	13.13	3.3169999999999997	15.61	16.21	9.959	12.67	10.53	11.41	9.123
ENSG00000091622.15	PITPNM3	5.103	4.053	1.49	6.426	1.9769999999999999	1.194	1.485	2.7310000000000003	5.457000000000001	0.742	4.053	5.037	13.32	1.344	1.22	7.4270000000000005	0.7549	1.159	0.6729999999999999	0.5252	2.247	0.5088	2.86	7.79	0.8161	2.416	5.631	3.4139999999999997	1.382	0.5576	9.556000000000001	2.173	4.11	1.0390000000000001	0.5449	0.8547	0.7192	1.158	0.4503	5.303999999999999	2.821	4.086	7.539	2.318	1.052	0.6325	3.0060000000000002	1.002	4.04	1.128	5.303999999999999	0.8454	3.909	10.46	2.154	1.273	1.751	5.151	2.432	4.936	5.099	3.117	2.4619999999999997	0.4071	1.242	1.39	2.2359999999999998	2.841	1.9369999999999998	0.4782	0.8566	1.765	4.202	0.7128	0.7842	0.2371	0.672	0.7722	0.4133	0.3827	1.298	1.148	0.9416	0.4985	2.5469999999999997	0.5096	1.088	0.4442	0.9715	0.3975	20.71	1.173	2.366	3.7289999999999996	3.248	0.318	0.9942	4.758	0.5651	0.9485	2.639	1.886	1.025	1.423	0.3928	4.84	0.6345	2.456	0.8645	2.063	1.4169999999999998	1.287	1.5319999999999998	3.035	2.8930000000000002	2.546	1.544	3.997	1.8659999999999999	7.744	2.094	0.5968	4.743	1.525	3.965	0.9253	0.9366	2.358	2.8819999999999997	22.58	3.6	1.161	2.384	1.849	1.742	2.081	9.273	1.943	0.1762	1.055	0.8204	4.1080000000000005	22.97	4.374	7.442	8.906	1.76	4.048	2.2119999999999997	6.1	1.507	1.82	1.656	8.587	2.79	9.288	0.7007	0.4742	5.52
ENSG00000197971.14	MBP	11590.0	5719.0	15070.0	5987.0	6295.0	16000.0	11500.0	6391.0	12770.0	9789.0	12160.0	4863.0	7492.0	13030.0	13360.0	9726.0	9861.0	18950.0	7780.0	9548.0	4861.0	10540.0	9594.0	12420.0	15680.0	13370.0	13700.0	6593.0	9701.0	5881.0	4519.0	10980.0	3736.0	7244.0	20780.0	9198.0	10380.0	10160.0	5725.0	5792.0	8647.0	9771.0	8080.0	16940.0	10290.0	17200.0	13940.0	11350.0	10100.0	8179.0	9053.0	12790.0	13830.0	7506.0	11770.0	12590.0	6417.0	5325.0	10190.0	3166.0	8016.0	6827.0	10000.0	7383.0	5141.0	10740.0	23390.0	18540.0	9025.0	10110.0	7737.0	7863.0	7556.0	9731.0	20260.0	7680.0	5222.0	19290.0	5826.0	7102.0	9959.0	9390.0	10110.0	11370.0	9159.0	13080.0	13720.0	5188.0	11620.0	7571.0	2848.0	17970.0	9538.0	10010.0	8889.0	14850.0	5711.0	7434.0	6095.0	7635.0	7392.0	11020.0	14010.0	7194.0	12350.0	5845.0	6906.0	7895.0	10250.0	13630.0	7694.0	20510.0	7318.0	9403.0	6762.0	11630.0	7942.0	3323.0	10500.0	13920.0	11070.0	17560.0	6984.0	13190.0	8205.0	11820.0	6235.0	10960.0	4012.0	7144.0	12900.0	6697.0	8046.0	9482.0	5339.0	7537.0	13090.0	4679.0	7559.0	10200.0	7338.0	10470.0	4855.0	7889.0	7113.0	6609.0	9921.0	10670.0	13970.0	11220.0	12340.0	8298.0	13370.0	5492.0	17400.0	7912.0	18880.0	13160.0	9368.0
ENSG00000064787.13	BCAS1	971.2	585.7	1316.0	665.1	541.6	1356.0	783.8	644.3	1267.0	981.5	941.5	584.0	723.2	1054.0	1102.0	896.4	1155.0	1541.0	668.8	714.6	465.1	1065.0	807.4	922.1	1326.0	855.3	1183.0	586.6	722.4	434.5	491.8	961.2	323.6	480.6	1369.0	913.2	741.4	840.4	537.7	662.6	734.0	1078.0	844.4	1550.0	897.9	1447.0	1202.0	929.3	976.6	766.7	737.4	1097.0	1341.0	660.3	1058.0	797.5	674.6	424.0	870.4	295.3	903.4	677.0	753.9	667.3	581.7	945.1	1598.0	1351.0	693.2	986.6	760.6	700.8	706.9	921.0	1851.0	796.4	512.0	1834.0	559.4	538.7	904.5	767.3	1026.0	945.7	953.6	1242.0	1030.0	492.8	1101.0	823.6	329.3	1301.0	985.4	1094.0	907.1	1593.0	613.8	497.9	522.1	520.6	681.1	1024.0	1157.0	682.0	778.3	684.7	607.2	644.1	630.1	1018.0	686.9	1368.0	754.9	946.6	563.2	993.9	989.5	365.4	824.7	1250.0	1033.0	1925.0	551.6	1176.0	831.6	1165.0	566.3	998.7	436.4	566.4	1194.0	715.7	552.8	1005.0	516.5	568.0	1017.0	663.1	544.2	798.6	713.2	783.5	471.9	776.7	721.5	654.9	821.5	874.4	1076.0	677.1	1276.0	823.4	1093.0	485.8	1269.0	492.6	1328.0	936.2	888.8
ENSG00000100271.16	TTLL1	12.25	7.595	11.9	10.03	8.838	16.93	3.409	11.44	14.56	11.11	20.33	11.68	16.01	17.46	16.77	18.47	11.44	22.56	5.724	9.23	11.82	13.07	24.56	16.77	22.15	22.72	8.543	9.342	16.56	3.0669999999999997	13.11	16.39	9.93	5.894	27.19	8.073	8.097000000000001	21.38	8.917	7.26	14.6	17.24	5.485	24.44	19.25	9.73	30.08	20.36	14.04	13.49	25.32	9.122	19.93	26.4	25.92	22.94	9.809	19.57	17.18	4.835	21.46	17.26	24.62	14.4	6.233	17.17	26.9	18.29	22.53	11.14	18.94	16.68	19.71	12.74	12.98	6.322	9.607000000000001	9.097999999999999	2.988	13.08	21.0	13.97	17.97	7.829	19.67	15.11	20.4	2.553	22.63	5.8629999999999995	17.32	21.51	14.44	14.58	16.95	5.5920000000000005	2.541	16.28	6.267	8.801	8.661	14.05	27.0	21.5	10.88	11.44	3.218	4.256	7.3629999999999995	11.3	10.91	12.6	3.6430000000000002	12.04	11.27	28.07	7.9	17.31	25.73	11.44	11.34	16.01	10.73	16.14	16.58	13.51	10.18	12.41	9.049	8.712	22.04	6.082000000000001	17.5	18.64	10.81	12.73	15.74	13.51	4.378	13.76	6.801	19.25	15.69	21.18	20.47	20.63	3.9939999999999998	18.02	10.67	6.332999999999999	19.94	6.681	22.93	16.98	17.57	17.51	23.74	8.542	19.31
